Referencia Catastral,Tipo de vía,Nombre de vía,Numero,Bloque,Escalera,Planta,Puerta,Tipo reforma,Antiguedad,Calidad,Superficie construida,Tipo
3952801YJ2635S0081,CL,MARIANO BENLLIURE,36,    ,3 ,00 ,translation missing: es.catastro.reforms.D2 ,O,2005,4,69,Colectiva
3952807YJ2635S0004,AV,DOCTOR MARAÑON,11,    ,1 ,01 ,01 , ,1971,6,127,Colectiva
3952807YJ2635S0005,AV,DOCTOR MARAÑON,11,    ,1 ,01 ,02 , ,1971,6,102,Colectiva
3952807YJ2635S0006,AV,DOCTOR MARAÑON,11,    ,1 ,01 ,03 , ,1971,6,80,Colectiva
3952807YJ2635S0007,AV,DOCTOR MARAÑON,11,    ,1 ,01 ,04 , ,1971,6,80,Colectiva
3952807YJ2635S0008,AV,DOCTOR MARAÑON,11,    ,1 ,01 ,05 , ,1971,6,95,Colectiva
3952807YJ2635S0009,AV,DOCTOR MARAÑON,11,    ,1 ,02 ,06 , ,1971,6,127,Colectiva
3952807YJ2635S0010,AV,DOCTOR MARAÑON,11,    ,1 ,02 ,07 , ,1971,6,102,Colectiva
3952807YJ2635S0011,AV,DOCTOR MARAÑON,11,    ,1 ,02 ,08 , ,1971,6,80,Colectiva
3952807YJ2635S0012,AV,DOCTOR MARAÑON,11,    ,1 ,02 ,09 , ,1971,6,80,Colectiva
3952807YJ2635S0013,AV,DOCTOR MARAÑON,11,    ,1 ,02 ,10 , ,1971,6,95,Colectiva
3952807YJ2635S0014,AV,DOCTOR MARAÑON,11,    ,1 ,03 ,11 , ,1971,6,117,Colectiva
3952807YJ2635S0015,AV,DOCTOR MARAÑON,11,    ,1 ,03 ,12 , ,1971,6,102,Colectiva
3952807YJ2635S0016,AV,DOCTOR MARAÑON,11,    ,1 ,03 ,13 , ,1971,6,80,Colectiva
3952807YJ2635S0017,AV,DOCTOR MARAÑON,11,    ,1 ,03 ,14 , ,1971,6,80,Colectiva
3952807YJ2635S0018,AV,DOCTOR MARAÑON,11,    ,1 ,03 ,15 , ,1971,6,95,Colectiva
3952807YJ2635S0019,AV,DOCTOR MARAÑON,11,    ,1 ,04 ,16 , ,1971,6,117,Colectiva
3952807YJ2635S0020,AV,DOCTOR MARAÑON,11,    ,1 ,04 ,17 , ,1971,6,102,Colectiva
3952807YJ2635S0021,AV,DOCTOR MARAÑON,11,    ,1 ,04 ,18 , ,1971,6,80,Colectiva
3952807YJ2635S0022,AV,DOCTOR MARAÑON,11,    ,1 ,04 ,19 , ,1971,6,80,Colectiva
3952807YJ2635S0023,AV,DOCTOR MARAÑON,11,    ,1 ,04 ,20 , ,1971,6,95,Colectiva
3952807YJ2635S0024,AV,DOCTOR MARAÑON,11,    ,1 ,05 ,21 , ,1971,6,117,Colectiva
3952807YJ2635S0025,AV,DOCTOR MARAÑON,11,    ,1 ,05 ,22 , ,1971,6,102,Colectiva
3952807YJ2635S0026,AV,DOCTOR MARAÑON,11,    ,1 ,05 ,23 , ,1971,6,80,Colectiva
3952807YJ2635S0027,AV,DOCTOR MARAÑON,11,    ,1 ,05 ,24 , ,1971,6,80,Colectiva
3952807YJ2635S0028,AV,DOCTOR MARAÑON,11,    ,1 ,05 ,25 , ,1971,6,95,Colectiva
3952808YJ2635S0002,AV,DOCTOR MARAÑON,9,    ,1 ,01 ,01 , ,1962,6,104,Colectiva
3952808YJ2635S0003,AV,DOCTOR MARAÑON,9,    ,1 ,02 ,02 , ,1962,6,88,Colectiva
3952810YJ2635S0002,AV,DOCTOR MARAÑON,5,    ,1 ,01 ,01 , ,1972,6,88,Colectiva
3952810YJ2635S0003,AV,DOCTOR MARAÑON,5,    ,1 ,01 ,02 , ,1972,6,83,Colectiva
3952810YJ2635S0004,AV,DOCTOR MARAÑON,5,    ,1 ,01 ,03 , ,1972,6,83,Colectiva
3952810YJ2635S0005,AV,DOCTOR MARAÑON,5,    ,1 ,01 ,04 , ,1972,6,83,Colectiva
3952810YJ2635S0006,AV,DOCTOR MARAÑON,5,    ,1 ,01 ,05 , ,1972,6,90,Colectiva
3952810YJ2635S0007,AV,DOCTOR MARAÑON,5,    ,1 ,02 ,06 , ,1972,6,88,Colectiva
3952810YJ2635S0008,AV,DOCTOR MARAÑON,5,    ,1 ,02 ,07 , ,1972,6,83,Colectiva
3952810YJ2635S0009,AV,DOCTOR MARAÑON,5,    ,1 ,02 ,08 , ,1972,6,83,Colectiva
3952810YJ2635S0010,AV,DOCTOR MARAÑON,5,    ,1 ,02 ,09 , ,1972,6,83,Colectiva
3952810YJ2635S0011,AV,DOCTOR MARAÑON,5,    ,1 ,02 ,10 , ,1972,6,90,Colectiva
3952810YJ2635S0012,AV,DOCTOR MARAÑON,5,    ,1 ,03 ,11 , ,1972,6,88,Colectiva
3952810YJ2635S0013,AV,DOCTOR MARAÑON,5,    ,1 ,03 ,12 , ,1972,6,83,Colectiva
3952810YJ2635S0014,AV,DOCTOR MARAÑON,5,    ,1 ,03 ,13 , ,1972,6,83,Colectiva
3952810YJ2635S0015,AV,DOCTOR MARAÑON,5,    ,1 ,03 ,14 , ,1972,6,83,Colectiva
3952810YJ2635S0016,AV,DOCTOR MARAÑON,5,    ,1 ,03 ,15 , ,1972,6,90,Colectiva
3952810YJ2635S0017,AV,DOCTOR MARAÑON,5,    ,1 ,04 ,16 , ,1972,6,88,Colectiva
3952810YJ2635S0018,AV,DOCTOR MARAÑON,5,    ,1 ,04 ,17 , ,1972,6,83,Colectiva
3952810YJ2635S0019,AV,DOCTOR MARAÑON,5,    ,1 ,04 ,18 , ,1972,6,83,Colectiva
3952810YJ2635S0020,AV,DOCTOR MARAÑON,5,    ,1 ,04 ,19 , ,1972,6,83,Colectiva
3952810YJ2635S0021,AV,DOCTOR MARAÑON,5,    ,1 ,04 ,20 , ,1972,6,90,Colectiva
3952810YJ2635S0022,AV,DOCTOR MARAÑON,5,    ,1 ,05 ,21 , ,1972,6,88,Colectiva
3952810YJ2635S0023,AV,DOCTOR MARAÑON,5,    ,1 ,05 ,22 , ,1972,6,83,Colectiva
3952810YJ2635S0024,AV,DOCTOR MARAÑON,5,    ,1 ,05 ,23 , ,1972,6,83,Colectiva
3952810YJ2635S0025,AV,DOCTOR MARAÑON,5,    ,1 ,05 ,24 , ,1972,6,83,Colectiva
3952810YJ2635S0026,AV,DOCTOR MARAÑON,5,    ,1 ,05 ,25 , ,1972,6,90,Colectiva
4045511YJ2644N0001,CL,NUMERO 23,1,    ,1 ,2,01 , ,1920,7,123,Unifamiliar
4046102YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,20,    ,1 ,1,01 , ,1976,5,76,Unifamiliar
4046103YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,22,    ,1 ,1,00 ,R,2002,4,102,Unifamiliar
4046104YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,24,    ,1 ,1,01 , ,1977,4,76,Unifamiliar
4046104YJ2644N0003,CL,MUSICO J MANUEL IZQUIERDO,24,    ,1 ,01 ,02 , ,1977,4,69,Colectiva
4046104YJ2644N0004,CL,MUSICO J MANUEL IZQUIERDO,24,    ,1 ,01 ,03 , ,1977,4,66,Colectiva
4046104YJ2644N0005,CL,MUSICO J MANUEL IZQUIERDO,24,    ,1 ,02 ,04 , ,1977,4,69,Colectiva
4046104YJ2644N0006,CL,MUSICO J MANUEL IZQUIERDO,24,    ,1 ,02 ,05 , ,1977,4,66,Colectiva
4046104YJ2644N0007,CL,MUSICO J MANUEL IZQUIERDO,24,    ,1 ,03 ,06 , ,1977,4,57,Colectiva
4046104YJ2644N0008,CL,MUSICO J MANUEL IZQUIERDO,24,    ,1 ,03 ,07 , ,1977,4,53,Colectiva
4046105YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,26,    ,1 ,1,01 , ,1975,5,51,Unifamiliar
4046106YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,28,    ,1 ,3,01 , ,2008,4,89,Unifamiliar
4046107YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,30,    ,1 ,2,01 , ,1920,9,94,Unifamiliar
4046108YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,32,    ,1 ,2,01 ,E,1958,6,127,Unifamiliar
4046110YJ2644N0002,CL,MUSICO J MANUEL IZQUIERDO,36,    ,1 ,2,01 , ,1933,7,76,Unifamiliar
4046110YJ2644N0003,CL,MUSICO J MANUEL IZQUIERDO,36,    ,1 ,1,01 , ,1933,7,63,Unifamiliar
4046111YJ2644N0002,CL,MUSICO J MANUEL IZQUIERDO,38,    ,1 ,01 ,01 ,E,1958,6,62,Colectiva
4046111YJ2644N0003,CL,MUSICO J MANUEL IZQUIERDO,38,    ,1 ,00 ,01 ,E,1958,6,61,Colectiva
4046112YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,40,    ,1 ,2,01 ,E,1958,6,61,Unifamiliar
4046113YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,42,    ,1 ,1,01 , ,1900,7,35,Unifamiliar
4046114YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,44,    ,1 ,1,01 , ,1970,7,99,Unifamiliar
4046115YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,46,    ,1 ,1,01 , ,1900,7,54,Unifamiliar
4046116YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,48,    ,1 ,2,01 , ,1950,7,85,Unifamiliar
4046117YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,50,    ,1 ,2,01 ,E,1952,7,103,Unifamiliar
4046118YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,52,    ,1 ,2,01 , ,1920,7,102,Unifamiliar
4046119YJ2644N0001,CL,MUSICO J MANUEL IZQUIERDO,54,    ,1 ,2,01 ,O,2005,4,182,Unifamiliar
4046120YJ2644N0001,CL,REINA,53,    ,1 ,3,01 , ,1999,4,243,Unifamiliar
4046121YJ2644N0001,CL,REINA,51,    ,1 ,1,01 , ,1920,7,61,Unifamiliar
4046122YJ2644N0001,CL,REINA,49,    ,1 ,2,01 , ,1920,7,143,Unifamiliar
4046124YJ2644N0001,CL,REINA,45,    ,1 ,2,01 , ,1933,5,99,Unifamiliar
4046125YJ2644N0001,CL,REINA,43,    ,1 ,1,02 , ,1965,5,120,Unifamiliar
4046126YJ2644N0001,CL,REINA,41,    ,1 ,2,01 , ,1920,7,157,Unifamiliar
4046127YJ2644N0001,CL,REINA,39,    ,1 ,2,01 ,E,1967,6,141,Unifamiliar
4046128YJ2644N0001,CL,REINA,37,    ,1 ,1,01 , ,1966,7,72,Unifamiliar
4046128YJ2644N0002,CL,REINA,37,    ,1 ,1,01 , ,1966,7,52,Unifamiliar
4046129YJ2644N0001,CL,REINA,33,    ,1 ,1,01 , ,1930,7,60,Unifamiliar
4046130YJ2644N0001,CL,REINA,29,    ,1 ,2,01 , ,1991,3,187,Unifamiliar
4046131YJ2644N0001,CL,REINA,27,    ,1 ,1,01 , ,1920,9,33,Unifamiliar
4046132YJ2644N0001,CL,REINA,25,    ,1 ,1,02 , ,1977,7,180,Unifamiliar
4046133YJ2644N0001,CL,REINA,23,    ,1 ,1,01 , ,1970,7,72,Unifamiliar
4046135YJ2644N0001,CL,SALVADOR GINER,50,    ,1 ,1,02 , ,1920,7,194,Unifamiliar
4046801YJ2644N0001,CL,JUAN DOMINGO,10,    ,1 ,1,01 , ,1920,7,55,Unifamiliar
4046802YJ2644N0001,CL,JUAN DOMINGO,12,    ,1 ,2,01 ,E,1952,7,68,Unifamiliar
4046803YJ2644N0001,CL,JUAN DOMINGO,14,    ,1 ,1,01 , ,1900,7,50,Unifamiliar
4046804YJ2644N0001,CL,DOCTOR MOLINER,33,    ,1 ,2,01 ,E,1958,6,107,Unifamiliar
4046807YJ2644N0001,CL,DOCTOR MOLINER,37,    ,1 ,00 ,01 , ,1970,6,38,Colectiva
4046807YJ2644N0002,CL,DOCTOR MOLINER,37,    ,1 ,02 ,02 , ,1970,6,103,Colectiva
4046807YJ2644N0003,CL,DOCTOR MOLINER,37,    ,1 ,01 ,01 , ,1970,6,108,Colectiva
4046807YJ2644N0004,CL,REINA,42,    ,1 ,00 ,02 , ,1970,6,38,Colectiva
4046808YJ2644N0001,CL,DOCTOR MOLINER,35,    ,1 ,1,01 , ,1900,7,52,Unifamiliar
4046809YJ2644N0001,CL,DOCTOR MOLINER,31,    ,1 ,00 ,01 , ,1960,6,80,Colectiva
4046809YJ2644N0002,CL,DOCTOR MOLINER,31,    ,1 ,01 ,01 , ,1960,6,92,Colectiva
4046810YJ2644N0001,CL,DOCTOR MOLINER,29,    ,1 ,1,01 , ,1920,9,36,Unifamiliar
4046811YJ2644N0001,CL,DOCTOR MOLINER,25,    ,  ,2,01 , ,1992,4,152,Unifamiliar
4046813YJ2644N0001,CL,JUAN DOMINGO,6,    ,1 ,2,01 ,O,1981,6,108,Unifamiliar
4046814YJ2644N0001,CL,JUAN DOMINGO,8,    ,1 ,2,01 , ,1910,7,112,Unifamiliar
4046815YJ2644N0001,CL,JUAN DOMINGO,16,    ,1 ,1,01 ,E,1953,6,52,Unifamiliar
4047202YJ2644N0003,CL,MASSANASSA,6,    ,1 ,01 ,01 , ,1951,6,76,Colectiva
4047202YJ2644N0004,CL,MASSANASSA,6,    ,1 ,01 ,02 , ,1951,6,60,Colectiva
4047203YJ2644N0005,RD,ESTE,3,    ,1 ,01 ,01 , ,1981,4,109,Colectiva
4047203YJ2644N0006,RD,ESTE,3,    ,1 ,01 ,02 , ,1981,4,86,Colectiva
4047203YJ2644N0007,RD,ESTE,3,    ,1 ,01 ,03 , ,1981,4,112,Colectiva
4047203YJ2644N0008,RD,ESTE,3,    ,1 ,01 ,04 , ,1981,4,97,Colectiva
4047203YJ2644N0009,RD,ESTE,3,    ,1 ,02 ,05 , ,1981,4,109,Colectiva
4047203YJ2644N0010,RD,ESTE,3,    ,1 ,02 ,06 , ,1981,4,86,Colectiva
4047203YJ2644N0011,RD,ESTE,3,    ,1 ,02 ,07 , ,1981,4,112,Colectiva
4047203YJ2644N0012,RD,ESTE,3,    ,1 ,02 ,08 , ,1981,4,97,Colectiva
4047203YJ2644N0013,RD,ESTE,3,    ,1 ,03 ,09 , ,1981,4,109,Colectiva
4047203YJ2644N0014,RD,ESTE,3,    ,1 ,03 ,10 , ,1981,4,86,Colectiva
4047203YJ2644N0015,RD,ESTE,3,    ,1 ,03 ,11 , ,1981,4,112,Colectiva
4047203YJ2644N0016,RD,ESTE,3,    ,1 ,03 ,12 , ,1981,4,97,Colectiva
4047203YJ2644N0017,RD,ESTE,3,    ,1 ,04 ,13 , ,1981,4,109,Colectiva
4047203YJ2644N0018,RD,ESTE,3,    ,1 ,04 ,14 , ,1981,4,86,Colectiva
4047203YJ2644N0019,RD,ESTE,3,    ,1 ,04 ,15 , ,1981,4,112,Colectiva
4047203YJ2644N0020,RD,ESTE,3,    ,1 ,04 ,16 , ,1981,4,81,Colectiva
4047203YJ2644N0021,RD,ESTE,3,    ,1 ,05 ,18 , ,1981,4,86,Colectiva
4047203YJ2644N0022,RD,ESTE,3,    ,1 ,05 ,17 , ,1981,4,109,Colectiva
4047203YJ2644N0023,RD,ESTE,3,    ,1 ,05 ,19 , ,1981,4,112,Colectiva
4047203YJ2644N0024,RD,ESTE,3,    ,1 ,05 ,20 , ,1981,4,81,Colectiva
4047204YJ2644N0001,CL,ALQUERIA LA,31,    ,1 ,01 ,01 , ,2004,4,96,Colectiva
4047204YJ2644N0002,CL,ALQUERIA LA,31,    ,1 ,01 ,02 , ,2004,4,94,Colectiva
4047204YJ2644N0003,CL,ALQUERIA LA,31,    ,1 ,01 ,03 , ,2004,4,93,Colectiva
4047204YJ2644N0004,CL,ALQUERIA LA,31,    ,1 ,01 ,04 , ,2004,4,100,Colectiva
4047204YJ2644N0005,CL,ALQUERIA LA,31,    ,1 ,01 ,05 , ,2004,4,99,Colectiva
4047204YJ2644N0006,CL,ALQUERIA LA,31,    ,1 ,01 ,06 , ,2004,4,105,Colectiva
4047204YJ2644N0007,CL,ALQUERIA LA,31,    ,1 ,01 ,07 , ,2004,4,105,Colectiva
4047204YJ2644N0008,CL,ALQUERIA LA,31,    ,1 ,01 ,08 , ,2004,4,98,Colectiva
4047204YJ2644N0009,CL,ALQUERIA LA,31,    ,1 ,01 ,09 , ,2004,4,110,Colectiva
4047204YJ2644N0010,CL,ALQUERIA LA,31,    ,1 ,01 ,10 , ,2004,4,114,Colectiva
4047204YJ2644N0011,CL,ALQUERIA LA,31,    ,1 ,01 ,11 , ,2004,4,108,Colectiva
4047204YJ2644N0012,CL,ALQUERIA LA,31,    ,1 ,01 ,12 , ,2004,4,105,Colectiva
4047204YJ2644N0013,CL,ALQUERIA LA,31,    ,1 ,01 ,13 , ,2004,4,114,Colectiva
4047204YJ2644N0014,CL,ALQUERIA LA,31,    ,1 ,01 ,14 , ,2004,4,107,Colectiva
4047204YJ2644N0015,CL,ALQUERIA LA,31,    ,1 ,01 ,15 , ,2004,4,103,Colectiva
4047204YJ2644N0016,CL,ALQUERIA LA,31,    ,1 ,01 ,16 , ,2004,4,106,Colectiva
4047204YJ2644N0017,CL,ALQUERIA LA,31,    ,1 ,01 ,17 , ,2004,4,94,Colectiva
4047204YJ2644N0018,CL,ALQUERIA LA,31,    ,1 ,02 ,18 , ,2004,4,138,Colectiva
4047204YJ2644N0019,CL,ALQUERIA LA,31,    ,1 ,02 ,19 , ,2004,4,103,Colectiva
4047204YJ2644N0020,CL,ALQUERIA LA,31,    ,1 ,02 ,20 , ,2004,4,102,Colectiva
4047204YJ2644N0021,CL,ALQUERIA LA,31,    ,1 ,02 ,21 , ,2004,4,110,Colectiva
4047204YJ2644N0022,CL,ALQUERIA LA,31,    ,1 ,02 ,22 , ,2004,4,112,Colectiva
4047204YJ2644N0023,CL,ALQUERIA LA,31,    ,1 ,02 ,23 , ,2004,4,113,Colectiva
4047204YJ2644N0024,CL,ALQUERIA LA,31,    ,1 ,02 ,24 , ,2004,4,114,Colectiva
4047204YJ2644N0025,CL,ALQUERIA LA,31,    ,1 ,02 ,25 , ,2004,4,116,Colectiva
4047204YJ2644N0026,CL,ALQUERIA LA,31,    ,1 ,02 ,26 , ,2004,4,120,Colectiva
4047204YJ2644N0027,CL,ALQUERIA LA,31,    ,1 ,02 ,27 , ,2004,4,117,Colectiva
4047204YJ2644N0028,CL,ALQUERIA LA,31,    ,1 ,02 ,28 , ,2004,4,127,Colectiva
4047204YJ2644N0029,CL,ALQUERIA LA,31,    ,1 ,02 ,29 , ,2004,4,138,Colectiva
4047204YJ2644N0030,CL,ALQUERIA LA,31,    ,1 ,02 ,30 , ,2004,4,124,Colectiva
4047204YJ2644N0031,CL,ALQUERIA LA,31,    ,1 ,02 ,31 , ,2004,4,116,Colectiva
4047204YJ2644N0032,CL,ALQUERIA LA,31,    ,1 ,02 ,32 , ,2004,4,111,Colectiva
4047204YJ2644N0033,CL,ALQUERIA LA,31,    ,1 ,03 ,33 , ,2004,4,109,Colectiva
4047204YJ2644N0034,CL,ALQUERIA LA,31,    ,1 ,02 ,34 , ,2004,4,104,Colectiva
4047204YJ2644N0035,CL,ALQUERIA LA,31,    ,1 ,02 ,35 , ,2004,4,101,Colectiva
4047204YJ2644N0036,CL,ALQUERIA LA,31,    ,1 ,02 ,36 , ,2004,4,103,Colectiva
4047204YJ2644N0037,CL,ALQUERIA LA,31,    ,1 ,02 ,37 , ,2004,4,108,Colectiva
4047204YJ2644N0038,CL,ALQUERIA LA,31,    ,1 ,02 ,38 , ,2004,4,111,Colectiva
4047204YJ2644N0039,CL,ALQUERIA LA,31,    ,1 ,02 ,39 , ,2004,4,116,Colectiva
4047204YJ2644N0040,CL,ALQUERIA LA,31,    ,1 ,02 ,40 , ,2004,4,121,Colectiva
4047204YJ2644N0041,CL,ALQUERIA LA,31,    ,1 ,02 ,41 , ,2004,4,121,Colectiva
4047207YJ2644N0003,CL,MASSANASSA,4,    ,1 ,01 ,01 ,R,1965,6,126,Colectiva
4047207YJ2644N0006,CL,ALQUERIA LA,27,    ,1 ,01 ,02 , ,1950,7,111,Colectiva
4048901YJ2644N0001,CL,LLUIS VIVES,21,    ,1 ,01 ,01 , ,1900,6,119,Colectiva
4048902YJ2644N0001,CL,MASSANASSA,12,    ,1 ,2,01 ,O,1960,7,126,Unifamiliar
4048903YJ2644N0001,CL,MASSANASSA,14,    ,1 ,00 ,translation missing: es.catastro.reforms.DR , ,1940,6,83,Colectiva
4048903YJ2644N0002,CL,MASSANASSA,16,    ,1 ,00 ,translation missing: es.catastro.reforms.IZ , ,1940,6,93,Colectiva
4048903YJ2644N0003,CL,MASSANASSA,16,    ,1 ,01 ,01 , ,1940,6,72,Colectiva
4048903YJ2644N0004,CL,MASSANASSA,14,    ,1 ,01 ,02 , ,1940,6,70,Colectiva
4048904YJ2644N0001,CL,MASSANASSA,18,    ,1 ,1,01 , ,1900,7,108,Unifamiliar
4048905YJ2644N0001,CL,MASSANASSA,20,    ,1 ,3,01 ,E,1944,6,109,Unifamiliar
4048906YJ2644N0001,CL,CALVARI,22,    ,1 ,4,01 , ,2005,4,339,Unifamiliar
4048907YJ2644N0001,CL,CALVARI,24,    ,1 ,00 ,00 , ,1920,6,44,Colectiva
4048907YJ2644N0002,CL,CALVARI,24,    ,1 ,01 ,01 , ,1920,6,88,Colectiva
4048908YJ2644N0001,CL,CALVARI,26,    ,1 ,00 ,01 , ,1926,6,81,Colectiva
4048908YJ2644N0002,CL,CALVARI,26,    ,1 ,01 ,01 , ,1926,6,75,Colectiva
4048909YJ2644N0001,CL,CALVARI,28,    ,1 ,01 ,01 , ,1977,6,147,Colectiva
4048910YJ2644N0001,CL,CALVARI,30,    ,1 ,00 ,01 , ,1966,6,94,Colectiva
4048910YJ2644N0003,CL,CALVARI,30,    ,1 ,01 ,03 , ,1966,6,97,Colectiva
4048910YJ2644N0004,CL,CALVARI,30,    ,1 ,01 ,04 , ,1966,6,97,Colectiva
4048910YJ2644N0005,CL,CALVARI,30,    ,1 ,02 ,05 , ,1966,6,97,Colectiva
4048910YJ2644N0006,CL,CALVARI,30,    ,1 ,02 ,06 , ,1966,6,97,Colectiva
4048910YJ2644N0007,CL,CALVARI,30,    ,1 ,03 ,07 , ,1966,6,97,Colectiva
4048910YJ2644N0008,CL,CALVARI,30,    ,1 ,03 ,08 , ,1966,6,97,Colectiva
4048910YJ2644N0009,CL,CALVARI,30,    ,1 ,04 ,09 , ,1966,6,77,Colectiva
4048910YJ2644N0010,CL,CALVARI,30,    ,1 ,04 ,10 , ,1966,6,77,Colectiva
4048911YJ2644N0001,CL,CALVARI,32,    ,1 ,00 ,01 , ,1966,6,86,Colectiva
4048911YJ2644N0002,CL,CALVARI,32,    ,1 ,00 ,02 , ,1966,6,88,Colectiva
4048911YJ2644N0003,CL,CALVARI,32,    ,1 ,01 ,03 , ,1966,6,96,Colectiva
4048911YJ2644N0004,CL,CALVARI,32,    ,1 ,01 ,04 , ,1966,6,96,Colectiva
4048911YJ2644N0005,CL,CALVARI,32,    ,1 ,02 ,05 , ,1966,6,96,Colectiva
4048911YJ2644N0006,CL,CALVARI,32,    ,1 ,02 ,06 , ,1966,6,96,Colectiva
4048911YJ2644N0007,CL,CALVARI,32,    ,1 ,03 ,07 , ,1966,6,96,Colectiva
4048911YJ2644N0008,CL,CALVARI,32,    ,1 ,03 ,08 , ,1966,6,96,Colectiva
4048911YJ2644N0009,CL,CALVARI,32,    ,1 ,04 ,09 , ,1966,6,76,Colectiva
4048911YJ2644N0010,CL,CALVARI,32,    ,1 ,04 ,10 , ,1966,6,76,Colectiva
4048911YJ2644N0011,CL,CALVARI,34,    ,1 ,00 ,01 , ,1966,6,83,Colectiva
4048911YJ2644N0012,CL,CALVARI,34,    ,1 ,00 ,02 , ,1966,6,92,Colectiva
4048911YJ2644N0013,CL,CALVARI,34,    ,1 ,01 ,03 , ,1966,6,96,Colectiva
4048911YJ2644N0014,CL,CALVARI,34,    ,1 ,01 ,04 , ,1966,6,96,Colectiva
4048911YJ2644N0015,CL,CALVARI,34,    ,1 ,02 ,05 , ,1966,6,96,Colectiva
4048911YJ2644N0016,CL,CALVARI,34,    ,1 ,02 ,06 , ,1966,6,96,Colectiva
4048911YJ2644N0017,CL,CALVARI,34,    ,1 ,03 ,07 , ,1966,6,96,Colectiva
4048911YJ2644N0018,CL,CALVARI,34,    ,1 ,03 ,08 , ,1966,6,96,Colectiva
4048911YJ2644N0019,CL,CALVARI,34,    ,1 ,04 ,09 , ,1966,6,76,Colectiva
4048911YJ2644N0020,CL,CALVARI,34,    ,1 ,04 ,10 , ,1966,6,76,Colectiva
4048912YJ2644N0003,CL,CALVARI,36,    ,1 ,01 ,01 , ,1966,6,117,Colectiva
4048912YJ2644N0004,CL,CALVARI,36,    ,1 ,01 ,02 , ,1966,6,117,Colectiva
4048912YJ2644N0005,CL,CALVARI,36,    ,1 ,02 ,03 , ,1966,6,117,Colectiva
4048912YJ2644N0006,CL,CALVARI,36,    ,1 ,02 ,04 , ,1966,6,117,Colectiva
4048912YJ2644N0007,CL,CALVARI,36,    ,1 ,03 ,05 , ,1966,6,117,Colectiva
4048912YJ2644N0008,CL,CALVARI,36,    ,1 ,03 ,06 , ,1966,6,117,Colectiva
4048912YJ2644N0009,CL,CALVARI,36,    ,1 ,04 ,07 , ,1966,6,97,Colectiva
4048912YJ2644N0010,CL,CALVARI,36,    ,1 ,04 ,08 , ,1966,6,97,Colectiva
4048913YJ2644N0005,RD,ESTE,2,    ,1 ,00 ,06 ,O,2001,4,94,Colectiva
4048913YJ2644N0006,RD,ESTE,2,    ,1 ,01 ,01 , ,1980,4,128,Colectiva
4048913YJ2644N0007,RD,ESTE,2,    ,1 ,01 ,02 , ,1980,4,89,Colectiva
4048913YJ2644N0008,RD,ESTE,2,    ,1 ,01 ,03 , ,1980,4,108,Colectiva
4048913YJ2644N0009,RD,ESTE,2,    ,1 ,01 ,04 , ,1980,4,97,Colectiva
4048913YJ2644N0010,RD,ESTE,2,    ,1 ,01 ,05 , ,1980,4,100,Colectiva
4048913YJ2644N0011,RD,ESTE,2,    ,1 ,01 ,06 , ,1980,4,97,Colectiva
4048913YJ2644N0012,RD,ESTE,2,    ,1 ,01 ,07 , ,1980,4,90,Colectiva
4048913YJ2644N0013,RD,ESTE,2,    ,1 ,01 ,08 , ,1980,4,90,Colectiva
4048913YJ2644N0014,RD,ESTE,2,    ,1 ,01 ,09 , ,1980,4,89,Colectiva
4048913YJ2644N0015,RD,ESTE,2,    ,1 ,02 ,10 , ,1980,4,128,Colectiva
4048913YJ2644N0016,RD,ESTE,2,    ,1 ,02 ,11 , ,1980,4,90,Colectiva
4048913YJ2644N0017,RD,ESTE,2,    ,1 ,02 ,12 , ,1980,4,105,Colectiva
4048913YJ2644N0018,RD,ESTE,2,    ,1 ,02 ,13 , ,1980,4,104,Colectiva
4048913YJ2644N0019,RD,ESTE,2,    ,1 ,02 ,14 , ,1980,4,106,Colectiva
4048913YJ2644N0020,RD,ESTE,2,    ,1 ,02 ,15 , ,1980,4,106,Colectiva
4048913YJ2644N0021,RD,ESTE,2,    ,1 ,02 ,16 , ,1980,4,106,Colectiva
4048913YJ2644N0022,RD,ESTE,2,    ,1 ,02 ,17 , ,1980,4,106,Colectiva
4048913YJ2644N0023,RD,ESTE,2,    ,1 ,02 ,18 , ,1980,4,104,Colectiva
4048913YJ2644N0024,RD,ESTE,2,    ,1 ,02 ,19 , ,1980,4,87,Colectiva
4048913YJ2644N0025,RD,ESTE,2,    ,1 ,02 ,20 , ,1980,4,89,Colectiva
4048913YJ2644N0026,RD,ESTE,2,    ,1 ,02 ,21 , ,1980,4,91,Colectiva
